Signal,Open,High,Low,Close,Volume,NYSE_Close,RUSS_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,April,August,December,February,January,July,June,March,May,November,October,September,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Friday,Monday,Thursday,Tuesday,Wednesday
1,0.0047645579999999995,0.0031199459999999997,0.007259860999999999,0.00075319,3788620000,-0.0016737529999999998,0.0031617109999999998,0.002962147,-0.001959007,-0.001780973,-0.019672611,0.006763683,-0.00050833,0.001595624,0.004338402,0.000792042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0024659129999999997,0.009987984,0.004041842,0.012406388,3600200000,0.012794335,0.009416735,0.012483308,0.012484776999999999,0.006828858,0.001549579,0.021303246,0.002569805,0.001595624,0.001009591,0.009003681999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.009966507,-0.0007581280000000001,0.000886823,-0.009607555,3821980000,-0.008852289000000001,-0.012560503999999998,-0.01027952,-0.012190568,0.00094162,0.008942078000000001,0.000833932,0.000215133,0.001251921,-0.002453635,0.007934762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.007767853000000001,-0.004474087,-0.005503233000000001,-0.00016955,3782390000,0.000207097,-0.005523236,-0.00491893,0.000529471,-0.009505481,-0.010649912,0.004052935,-0.004049181,-0.004674238,0.000866676,-0.0071596609999999995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.002261683,-0.0034776090000000004,-0.004882512,-0.008514375,3579880000,-0.010341277,-0.005572053,-0.004156533,-0.010505028999999999,0.0056033540000000005,0.0077016540000000005,-0.014164801999999999,0.003818679,0.004446732,-0.000433244,0.006298437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.0077731630000000005,0.002459729,0.00166273,0.009749012,3501360000,0.01015644,0.012413113,0.012173151,0.009952409,0.002099286,0.000557385,0.0032963709999999998,0.0023332929999999997,0.005219574,0.006622541,-0.004031949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.009003921,-0.002992097,-0.002793988,-0.009455887,4108960000,-0.007271495,-0.016740157,-0.012586575,-0.010256983,0.002662512,0.0037522909999999996,0.011256428999999998,-0.000107335,0.00011316700000000001,-0.006766996999999999,0.003848614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.010055032,-0.002462256,-0.003106515,0.000205136,4101320000,-0.00175243,0.004789547,0.004947735,-0.00019169,-0.000324317,-0.016118893000000002,-0.000487124,-0.00041411400000000004,0.00011316700000000001,-0.000578035,-0.001192497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-8.32e-05,-0.007990649,-0.004226191,-0.003713611,3846770000,-0.004617246,-0.007434978,-0.005626546,-0.005218246,-0.018397795,-0.002984186,0.000118349,0.00156353,0.008226789,-0.009732083,0.010863221999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.001140455,0.006893284,0.00785197,0.006001445,3507650000,0.005675316,0.015858533,0.012029139,0.003751972,0.01685585,-0.002210051,0.005373405,0.001255185,0.001570035,-0.000291971,-0.0023543220000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.005056055,-0.001346644,0.002631362,-0.002087622,3055480000,-0.002337252,-0.0008184739999999999,-0.00079284,-0.00045779400000000003,-0.0032376970000000003,-0.002278989,-0.004896546,-4.59e-05,-0.0014578079999999999,0.007563672,0.0015368460000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.000204634,0.011651181000000002,0.002629328,0.013588628,3627340000,0.012342164,0.021312253,0.019795304,0.01210959,0.013419108999999999,-0.017704009,-0.009401228000000001,0.001375895,0.000560947,0.000579458,-0.006161606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0.012721696999999999,0.00721544,0.012721696999999999,0.006950539,3859160000,0.00894423,0.005016858,0.006935283,0.008181709,0.006985976,-0.002284205,0.015551741000000001,0.000229132,0.006929725,-0.009019555,0.007251426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0.005999486,-0.000205298,0.003912622,-0.000210494,3230990000,-0.000667427,-0.001113659,0.0014045610000000001,-0.001301577,0.000446977,-0.003772184,0.000901288,-0.00047359699999999997,-0.0018953120000000001,-0.005715557,-0.0005356790000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,-0.00066005,0.002270257,0.001426814,0.004277714,3079150000,0.002860953,0.00934423,0.006452311,0.002516982,0.000813624,-0.006101540999999999,0.0037122929999999998,0.000443049,-0.0029056790000000004,0.002202159,-0.0036210829999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.004806474,0.002103491,-0.000670062,-0.001005717,4514410000,-0.002727815,0.0037653390000000004,0.002944884,-0.004824406,-0.006399203000000001,0.002422047,0.023490491000000002,0.00400906,0.003909527,0.0020509820000000002,0.010228876999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,-0.0029517890000000002,-0.001193973,-0.0017058960000000001,0.001134338,3525170000,0.001333274,0.007118757,0.000848459,0.000138854,-0.006262749000000001,-0.001927275,-0.01633521,-6.0899999999999996e-05,0.001114206,0.010481971,-0.0015439420000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.001798815,0.002039832,0.0016723810000000001,0.002820729,3632720000,0.003118062,0.006462086,0.003851426,0.002744455,-0.001017976,-0.001633677,-0.023461707000000002,-0.001187395,-0.00479992,0.004335267,-0.010838318999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0030272909999999997,-0.000565411,-0.001547695,-0.002916002,3627780000,3.43e-05,-0.005525326,-0.005818121999999999,-0.001767399,0.003872472,0.027046288999999998,0.0047993179999999995,0.00143079,0.00335121,0.001008864,-0.005651829000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.00154106,0.004405534,0.007391003,0.004885314,3442020000,0.006356601999999999,0.010884345,0.005284926,0.006340815,0.010221991,0.000915832,-0.003744482,-0.0030009240000000003,-0.017663731999999998,0.0014394710000000001,-0.019844701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.004440747,0.002768998,0.004440747,0.001288629,3534730000,0.004197785999999999,0.002630643,-0.001401748,0.001001154,0.0017678120000000001,-0.001229335,0.005738619,-0.00015257200000000002,-0.001135718,-0.00519182,0.006695985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.001198232,0.0006273930000000001,0.001198232,0.0033039909999999996,3562060000,0.003685923,0.00758155,0.002594505,0.0037152970000000002,0.002701416,0.015152228,0.009280093,0.0011742010000000002,0.00056802,-0.00580048,-0.0017140839999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.00139061,-0.0013732279999999998,-0.002359945,-0.001719171,3290320000,-0.004573174,-0.006539694,-0.00322553,-0.0011036330000000001,-0.011106438,0.00552793,-0.00970236,-0.0013725789999999999,-0.00443914,0.00174368,-0.00442921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.0028779590000000002,-0.003818126,-0.008466612,-0.009217574000000001,3515010000,-0.013664458999999999,-0.014728661,-0.013005135,-0.006686119,-0.018805676,0.003490515,-0.004030692,-7.63e-05,0.008180005,0.003767574,0.0028989590000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.008483099000000001,-0.00544243,-0.005517691999999999,-0.008148294,3392030000,-0.00932238,-0.011431756999999999,-0.009465336999999999,-0.007464536999999999,-0.011644102,0.007521243,-0.035697865,-7.63e-05,0.006653535,0.019195547,-0.005487059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.007245018000000001,-0.008049007,-0.006932939,-0.00180051,3759770000,-0.005287809,-0.002505962,-0.001009081,-0.003256958,-0.020303994,0.0014477079999999998,-0.010049592,0.00361069,-0.004506034,-0.001277774,-0.0026136429999999997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.000457363,0.002087859,0.002757688,-0.001842376,3544720000,0.000249615,0.00128857,-0.0017812720000000002,-0.00196234,0.00728328,0.004679015,0.003812636,0.001641063,0.006863599000000001,0.005807793,-0.001309388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.005424776,-0.0028953729999999997,-0.00943172,0.0031280979999999997,3628280000,0.002490787,-0.000966272,0.002064082,0.005254261999999999,-0.002735521,-0.010365126,-0.030967859,-0.0022343320000000003,-0.0043827679999999996,-0.005097717,-0.002236515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.005713529,-0.00068305,0.0060634090000000005,-0.003263275,4952630000,0.00242855,-0.003044195,-0.009243985,-0.003272686,0.011794717,0.015692501,0.01066718,0.0015508829999999999,0.0009005969999999999,-0.006980583,-0.010513267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.001261502,0.010749446999999999,0.006156959,0.005791369,3467440000,0.009817383,0.011292683999999999,0.007651359,0.007311751,0.029924278,-0.0067605669999999994,0.023168498,-0.000547096,-0.008588594,-0.020071427,-0.000907393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.004619346,-0.00333785,0.0035781309999999996,0.002708437,3232880000,0.0038919270000000003,-0.003313768,0.00135317,0.0013952729999999998,0.0036361920000000003,-0.017029207,0.012685015,-0.00171922,0.002380549,-0.006144861999999999,-0.00790518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0021844629999999998,0.002885509,0.00064309,-0.001652952,3168160000,-0.00169053,-0.004255620999999999,-0.002157676,-0.002746378,0.005541423,-0.001499404,-0.006414822,0.002008002,0.006320563,0.00029347,0.008115386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.001458441,0.006460931,0.004041029,0.013275511,3297940000,0.015924194,0.020033498,0.015748486000000003,0.012865658,0.012207178999999999,-0.00743545,0.010687918999999999,-0.001947094,-0.006886845999999999,-0.007954085,-0.000191095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.005247104,-0.004510184,-0.02920188,-0.036580777,7597450000,-0.043960695,-0.038861118,-0.042023147000000004,-0.03447326,-0.031966046,0.045806211,-0.082529321,-3.05e-05,0.00045305199999999996,0.015699831,0.002347934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.035000163,-0.035000163,-0.020322498999999997,-0.018262248999999998,5431220000,-0.020834158999999998,-0.034181725,-0.024412065,-0.015084393,-0.0258246,0.006703682,0.0236082,0.006753141999999999,0.025711231,0.079045537,-0.026752246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-0.012273191999999999,0.002281478,0.007498128000000001,0.017614158,4385810000,0.018637023,0.016068076,0.020984347,0.015599756000000001,0.026101492999999996,-0.00971791,0.0009094960000000001,0.004496967,0.001984565,0.016277878,-0.0030891609999999996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.017790935,0.018028241,0.017790935,0.016889216999999998,4241740000,0.018465117,0.021725615,0.018452407,0.016235358000000002,0.035154213999999996,0.0055949730000000005,0.015778264,-0.00052712,-0.005411686999999999,-0.008773152,0.008693879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0.01481127,0.012372913000000001,0.013281041,0.013473821,4622820000,0.013361817,0.017779881,0.013182591,0.0132107,0.022419396,0.002082506,0.0005837630000000001,-0.001703745,-0.004884557,-0.008581442,0.000749468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.012544173,0.004643931,0.013388236999999999,0.001946781,3458890000,0.002475541,0.0042015229999999995,0.004100883,0.0010802869999999999,0.011236846000000002,0.014606474,0.006818034000000001,0.001703745,0.002001112,0.010315585,0.0028661529999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.00204559,-0.006498967,-0.008155575,-0.006871075999999999,3658380000,-0.010152391,-0.015085949,-0.008191698,-0.006077137,-0.00493783,0.011194423,-0.000838867,0.002587752,-0.0035603059999999996,0.003592101,-0.0053990819999999995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.005081983,0.002702724,-0.003292517,0.00533872,3909380000,0.0030732190000000003,0.0068918140000000004,0.007490177,0.0043625159999999994,-0.012576075,0.005389263,-0.018703006,0.002161352,0.007329294,0.024530646,-0.01352281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.007641888,0.00397169,0.0073834040000000005,-0.0008719210000000001,3604550000,-0.0026477379999999997,0.002115721,0.0036257340000000002,-0.001269877,0.010802265,-0.002444729,-0.006703611999999999,0.001992107,-0.003102839,0.002459071,8.9e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.003113572,0.010672641,0.008378739,0.015138186000000001,3607500000,0.015040013,0.023721419,0.016260984,0.013920411,0.008655688,0.004312786,-0.011141791000000002,-0.001782225,0.002992189,0.0007752939999999999,-0.0035654190000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.011678269,0.005356901,0.011678269,0.003402815,3253340000,0.005228565,0.010703873000000001,0.006411025999999999,0.0044092409999999995,0.013907633999999999,-0.0080317,0.039065449,0.001048752,0.00198983,-0.002327688,-0.000972792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.003642991,0.005694945999999999,0.003642991,0.006984850999999999,4097820000,0.009327598000000001,0.013239367,0.006828201,0.00660242,-0.00032925300000000005,-0.016589556999999998,0.024326711,0.0008681339999999999,-0.001326114,-0.0027225009999999996,0.018030565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.00666621,0.00048703,0.0031313390000000003,0.00013474100000000002,3502320000,0.000690555,-0.003930127,-0.003408273,0.0013317070000000001,-0.0015429439999999999,0.007130768000000001,0.008400437,-0.000793265,-0.000442429,-0.022582027999999997,0.021536918999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.001887891,0.00579827,0.005422761999999999,0.005245390999999999,3465610000,0.004872498,0.000840501,0.005643559,0.00728286,-0.002386511,-0.005534263,0.009471113,-0.00034444300000000005,-0.0028805690000000004,0.012010966999999999,-0.006512435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.003354148,2.7699999999999996e-05,-0.000969013,-0.000929375,3122600000,-0.001253261,0.002608538,-0.000888346,0.000547768,0.002206595,0.001661254,0.006809471,-0.00040449699999999997,-0.000999057,-0.018004193,0.010656344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.001428185,-0.000322774,0.001779665,0.0023795070000000003,3009310000,0.001859384,0.002154798,0.005193673,0.000890698,0.003920811,-0.006450909,0.006809471,0.00037454,0.004764288,0.009704296999999999,0.002544506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.000809093,-0.001717064,-0.00028712700000000003,-0.0014362679999999999,2968340000,-0.003213669,-0.006195106999999999,-0.0038465590000000003,0.001399761,0.000298668,0.002375173,0.013573485,0.004259873,-0.0016593839999999999,-0.0030473690000000003,0.006493253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.001067002,0.0050688320000000005,0.0027197690000000004,0.004261213,3211860000,0.0032071829999999997,0.007708974,0.010578493999999999,0.001938955,0.0047071529999999995,-0.012046655,-0.002479855,-0.001373135,0.005300366,0.012265238000000001,-8.48e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0031389670000000003,-0.0004919330000000001,-0.002377078,-0.003619025,3438900000,-0.003199747,-0.004872399,-0.003154325,-0.004192691,-0.004333943,0.011611128,0.007663335,-0.002811848,-0.000550812,-0.011867228,0.010002849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.0029681679999999998,0.000252893,0.0016146239999999998,0.004543577,3023280000,0.004305398,0.007472881,0.005162159,0.0028914970000000003,0.004556834,-0.00655577,-0.010944118999999999,-0.000329563,-0.001212856,0.0013255570000000002,-0.013079078000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.00333627,-0.000643853,-0.000596506,-0.003015996,3057240000,-0.004880916,-0.002534353,-0.000496186,-0.0041976209999999995,-0.003035581,-0.005404946999999999,-0.000418678,0.002917351,0.005610884,0.008836193,0.004855362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,-0.002182985,-7.82e-05,-0.0008190410000000001,0.000322755,3442350000,0.0019102999999999998,0.0058021819999999995,0.002433463,-0.001044721,0.002069362,0.003535852,-0.014377585,-0.002183472,-0.001866799,0.0017054779999999999,-0.00705983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0.00038720599999999997,0.0006622939999999999,-0.000513978,-0.0011993289999999998,3995500000,-0.003088402,0.0016996539999999999,0.005806925,-8.55e-05,0.0039185470000000005,0.014900627,0.017053257,-0.00143831,0.000329688,-0.0034138690000000004,-0.006928796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.001734374,-0.000979799,0.000310271,0.00160493,3664240000,0.00040867800000000005,-0.001313489,0.002947124,-0.00085679,-0.004349931,-0.0032363820000000003,-0.011344152,-0.00043489699999999995,-0.007721194,-0.0064656819999999995,0.000972355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0.001282619,0.0019494529999999999,0.0017348139999999999,0.0016299620000000002,4038840000,0.003841215,0.002141741,0.001386047,-0.001307179,0.000490871,0.01155936,0.005594015999999999,-0.001606257,-0.000997064,0.00580783,-0.00196475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
